,Arithmetic Mean,1st Max Value,Date Local,County Name,City Name,State Name
22907,3.516667,4.9,2020-01-02,Suffolk,Boston,Massachusetts
22908,2.5625,4.5,2020-01-03,Suffolk,Boston,Massachusetts
22909,2.1375,5.0,2020-01-04,Suffolk,Boston,Massachusetts
22910,4.3333330000000005,6.6000000000000005,2020-01-05,Suffolk,Boston,Massachusetts
22911,2.229167,3.7,2020-01-06,Suffolk,Boston,Massachusetts
22912,2.5083330000000004,4.5,2020-01-07,Suffolk,Boston,Massachusetts
22913,4.5375000000000005,8.3,2020-01-08,Suffolk,Boston,Massachusetts
22914,4.179167,8.0,2020-01-09,Suffolk,Boston,Massachusetts
22915,4.633333,7.5,2020-01-10,Suffolk,Boston,Massachusetts
22916,7.116667,12.0,2020-01-11,Suffolk,Boston,Massachusetts
22917,6.983333,10.3,2020-01-12,Suffolk,Boston,Massachusetts
22918,2.6750000000000003,5.9,2020-01-13,Suffolk,Boston,Massachusetts
22919,1.9,2.4,2020-01-14,Suffolk,Boston,Massachusetts
22920,2.458333,4.3,2020-01-15,Suffolk,Boston,Massachusetts
22921,3.9708330000000003,9.4,2020-01-16,Suffolk,Boston,Massachusetts
22922,5.254167,8.9,2020-01-17,Suffolk,Boston,Massachusetts
22923,2.204167,5.4,2020-01-18,Suffolk,Boston,Massachusetts
22924,3.683333,7.0,2020-01-19,Suffolk,Boston,Massachusetts
22925,3.7375,6.9,2020-01-20,Suffolk,Boston,Massachusetts
22926,2.575,4.5,2020-01-21,Suffolk,Boston,Massachusetts
22927,2.0125,3.2,2020-01-22,Suffolk,Boston,Massachusetts
22928,2.141667,4.3,2020-01-23,Suffolk,Boston,Massachusetts
22929,2.516667,5.5,2020-01-24,Suffolk,Boston,Massachusetts
22930,3.104167,4.9,2020-01-25,Suffolk,Boston,Massachusetts
22931,3.604167,5.0,2020-01-26,Suffolk,Boston,Massachusetts
22932,3.608333,5.2,2020-01-27,Suffolk,Boston,Massachusetts
22933,3.8,5.6000000000000005,2020-01-28,Suffolk,Boston,Massachusetts
22934,4.158333,6.3,2020-01-29,Suffolk,Boston,Massachusetts
22935,2.590909,5.2,2020-01-30,Suffolk,Boston,Massachusetts
22936,2.766667,4.3,2020-01-31,Suffolk,Boston,Massachusetts
22937,1.4708329999999998,2.9,2020-02-01,Suffolk,Boston,Massachusetts
22938,2.0625,3.7,2020-02-02,Suffolk,Boston,Massachusetts
22939,2.270833,4.7,2020-02-03,Suffolk,Boston,Massachusetts
22940,1.129167,2.5,2020-02-04,Suffolk,Boston,Massachusetts
22941,2.45,4.6000000000000005,2020-02-05,Suffolk,Boston,Massachusetts
22942,3.3000000000000003,6.8,2020-02-06,Suffolk,Boston,Massachusetts
22943,4.529167,10.9,2020-02-07,Suffolk,Boston,Massachusetts
22944,5.029167,8.5,2020-02-08,Suffolk,Boston,Massachusetts
22945,1.9333330000000002,3.7,2020-02-09,Suffolk,Boston,Massachusetts
22946,4.266667,7.8,2020-02-10,Suffolk,Boston,Massachusetts
22947,1.879167,3.0,2020-02-11,Suffolk,Boston,Massachusetts
22948,3.6583330000000003,5.2,2020-02-12,Suffolk,Boston,Massachusetts
22949,1.8375,4.6000000000000005,2020-02-13,Suffolk,Boston,Massachusetts
22950,5.0208330000000005,7.8,2020-02-14,Suffolk,Boston,Massachusetts
22951,3.458333,5.6000000000000005,2020-02-15,Suffolk,Boston,Massachusetts
22952,3.4,6.7,2020-02-16,Suffolk,Boston,Massachusetts
22953,2.9625000000000004,4.9,2020-02-17,Suffolk,Boston,Massachusetts
22954,2.520833,4.8,2020-02-18,Suffolk,Boston,Massachusetts
22955,4.533333,8.700000000000001,2020-02-19,Suffolk,Boston,Massachusetts
22956,3.358333,5.5,2020-02-20,Suffolk,Boston,Massachusetts
22957,3.604167,6.3,2020-02-21,Suffolk,Boston,Massachusetts
22958,3.770833,5.6000000000000005,2020-02-22,Suffolk,Boston,Massachusetts
22959,3.1125000000000003,4.7,2020-02-23,Suffolk,Boston,Massachusetts
22960,4.233333,7.0,2020-02-24,Suffolk,Boston,Massachusetts
22961,1.7125,3.0,2020-02-25,Suffolk,Boston,Massachusetts
22962,3.229167,4.9,2020-02-26,Suffolk,Boston,Massachusetts
22963,6.0208330000000005,9.2,2020-02-27,Suffolk,Boston,Massachusetts
22964,4.5125,7.1000000000000005,2020-02-28,Suffolk,Boston,Massachusetts
22965,3.866667,5.9,2020-02-29,Suffolk,Boston,Massachusetts
23026,6.070833,9.6,2020-01-01,Allegan,Holland,Michigan
23027,8.304167,9.6,2020-01-02,Allegan,Holland,Michigan
23028,2.520833,4.3,2020-01-03,Allegan,Holland,Michigan
23029,4.108333,6.9,2020-01-04,Allegan,Holland,Michigan
23030,6.733333,11.3,2020-01-05,Allegan,Holland,Michigan
23031,8.0375,11.3,2020-01-06,Allegan,Holland,Michigan
23032,6.804167,13.0,2020-01-07,Allegan,Holland,Michigan
23033,6.508333,10.4,2020-01-08,Allegan,Holland,Michigan
23034,8.35,11.3,2020-01-09,Allegan,Holland,Michigan
23035,4.920833,10.4,2020-01-10,Allegan,Holland,Michigan
23036,4.404167,9.6,2020-01-11,Allegan,Holland,Michigan
23037,0.6541669999999999,1.7,2020-01-12,Allegan,Holland,Michigan
23038,2.454167,6.1000000000000005,2020-01-13,Allegan,Holland,Michigan
23039,5.095833,8.700000000000001,2020-01-14,Allegan,Holland,Michigan
23040,3.366667,7.8,2020-01-15,Allegan,Holland,Michigan
23041,7.108333,10.4,2020-01-16,Allegan,Holland,Michigan
23042,5.566667,9.6,2020-01-17,Allegan,Holland,Michigan
23043,9.879167,13.9,2020-01-18,Allegan,Holland,Michigan
23044,6.120832999999998,12.2,2020-01-19,Allegan,Holland,Michigan
23045,2.229167,4.3,2020-01-20,Allegan,Holland,Michigan
23046,3.7208330000000003,6.1000000000000005,2020-01-21,Allegan,Holland,Michigan
23047,4.65,6.9,2020-01-22,Allegan,Holland,Michigan
23048,3.5125,4.3,2020-01-23,Allegan,Holland,Michigan
23049,4.7250000000000005,6.9,2020-01-24,Allegan,Holland,Michigan
23050,3.708333,5.2,2020-01-25,Allegan,Holland,Michigan
23051,5.6625000000000005,6.9,2020-01-26,Allegan,Holland,Michigan
23052,3.475,6.1000000000000005,2020-01-27,Allegan,Holland,Michigan
23053,2.9625000000000004,4.3,2020-01-28,Allegan,Holland,Michigan
23054,1.9125,3.5,2020-01-29,Allegan,Holland,Michigan
23055,2.1625,3.5,2020-01-30,Allegan,Holland,Michigan
23056,2.858333,4.3,2020-01-31,Allegan,Holland,Michigan
23057,5.191667,7.8,2020-02-01,Allegan,Holland,Michigan
23058,7.7,8.700000000000001,2020-02-02,Allegan,Holland,Michigan
23059,4.129167,6.9,2020-02-03,Allegan,Holland,Michigan
23060,4.545833,6.9,2020-02-04,Allegan,Holland,Michigan
23061,5.054167,6.9,2020-02-05,Allegan,Holland,Michigan
23062,3.429167,4.3,2020-02-06,Allegan,Holland,Michigan
23063,2.358333,6.9,2020-02-07,Allegan,Holland,Michigan
23064,3.316667,5.2,2020-02-08,Allegan,Holland,Michigan
23065,5.125,6.9,2020-02-09,Allegan,Holland,Michigan
23066,2.5333330000000003,6.1000000000000005,2020-02-10,Allegan,Holland,Michigan
23067,6.441667,9.6,2020-02-11,Allegan,Holland,Michigan
23068,4.0833330000000005,6.1000000000000005,2020-02-12,Allegan,Holland,Michigan
23069,3.483333,4.3,2020-02-13,Allegan,Holland,Michigan
23070,3.279167,5.2,2020-02-14,Allegan,Holland,Michigan
23071,6.875,9.6,2020-02-15,Allegan,Holland,Michigan
23072,3.833333,6.9,2020-02-16,Allegan,Holland,Michigan
23073,6.841666999999998,9.6,2020-02-17,Allegan,Holland,Michigan
23074,7.6375,10.4,2020-02-18,Allegan,Holland,Michigan
23075,6.066667,9.6,2020-02-19,Allegan,Holland,Michigan
23076,3.8625,6.1000000000000005,2020-02-20,Allegan,Holland,Michigan
23077,8.075000000000001,10.4,2020-02-21,Allegan,Holland,Michigan
23078,7.8375,10.4,2020-02-22,Allegan,Holland,Michigan
23079,7.191667,9.6,2020-02-23,Allegan,Holland,Michigan
23080,3.2875,5.2,2020-02-24,Allegan,Holland,Michigan
23081,5.879167,7.8,2020-02-25,Allegan,Holland,Michigan
23082,5.3375,7.8,2020-02-26,Allegan,Holland,Michigan
23083,8.758333,10.4,2020-02-27,Allegan,Holland,Michigan
23084,8.1,9.6,2020-02-28,Allegan,Holland,Michigan
23085,6.362500000000002,8.700000000000001,2020-02-29,Allegan,Holland,Michigan
23086,6.3958330000000005,8.700000000000001,2020-03-01,Allegan,Holland,Michigan
23087,4.65,7.8,2020-03-02,Allegan,Holland,Michigan
23088,4.554167,8.700000000000001,2020-03-03,Allegan,Holland,Michigan
23089,5.6458330000000005,9.6,2020-03-04,Allegan,Holland,Michigan
23090,5.404167,7.8,2020-03-05,Allegan,Holland,Michigan
23091,5.9583330000000005,9.6,2020-03-06,Allegan,Holland,Michigan
23092,3.395833,6.9,2020-03-07,Allegan,Holland,Michigan
23093,8.645833,10.4,2020-03-08,Allegan,Holland,Michigan
23094,8.179167,11.3,2020-03-09,Allegan,Holland,Michigan
23095,5.75,9.6,2020-03-10,Allegan,Holland,Michigan
23096,2.404167,4.3,2020-03-11,Allegan,Holland,Michigan
23097,3.979167,8.700000000000001,2020-03-12,Allegan,Holland,Michigan
23098,7.966666999999998,11.3,2020-03-13,Allegan,Holland,Michigan
23099,2.958333,5.2,2020-03-14,Allegan,Holland,Michigan
23100,4.6375,6.9,2020-03-15,Allegan,Holland,Michigan
23101,4.15,6.9,2020-03-16,Allegan,Holland,Michigan
23102,5.7125,8.700000000000001,2020-03-17,Allegan,Holland,Michigan
23103,4.254167,6.9,2020-03-18,Allegan,Holland,Michigan
23104,6.254167,11.3,2020-03-19,Allegan,Holland,Michigan
23105,6.1875,10.4,2020-03-20,Allegan,Holland,Michigan
23106,3.7,6.1000000000000005,2020-03-21,Allegan,Holland,Michigan
23107,4.7708330000000005,7.8,2020-03-22,Allegan,Holland,Michigan
23108,2.604167,6.1000000000000005,2020-03-23,Allegan,Holland,Michigan
23109,2.8625000000000003,6.1000000000000005,2020-03-24,Allegan,Holland,Michigan
23110,2.8875,6.1000000000000005,2020-03-25,Allegan,Holland,Michigan
23111,3.1791669999999996,7.8,2020-03-26,Allegan,Holland,Michigan
23112,6.108333,9.6,2020-03-27,Allegan,Holland,Michigan
23113,7.154166999999998,9.6,2020-03-28,Allegan,Holland,Michigan
23114,8.216667,10.4,2020-03-29,Allegan,Holland,Michigan
23115,6.654166999999998,9.6,2020-03-30,Allegan,Holland,Michigan
23116,2.933333,5.2,2020-03-31,Allegan,Holland,Michigan
23208,5.666667,7.8,2020-01-01,Bay,Bay City,Michigan
23209,5.633333,7.8,2020-01-02,Bay,Bay City,Michigan
23210,2.458333,3.5,2020-01-03,Bay,Bay City,Michigan
23211,5.170833,6.9,2020-01-04,Bay,Bay City,Michigan
23212,5.929167,9.6,2020-01-05,Bay,Bay City,Michigan
23213,6.504167,10.4,2020-01-06,Bay,Bay City,Michigan
23214,4.220833,6.9,2020-01-07,Bay,Bay City,Michigan
23215,5.566667,8.700000000000001,2020-01-08,Bay,Bay City,Michigan
23216,8.470832999999999,12.2,2020-01-09,Bay,Bay City,Michigan
23217,4.408333,7.8,2020-01-10,Bay,Bay City,Michigan
23218,9.316667,12.2,2020-01-11,Bay,Bay City,Michigan
23219,3.2208330000000003,7.8,2020-01-12,Bay,Bay City,Michigan
23220,2.1333330000000004,5.2,2020-01-13,Bay,Bay City,Michigan
23221,3.754167,5.2,2020-01-14,Bay,Bay City,Michigan
23222,3.2833330000000003,5.2,2020-01-15,Bay,Bay City,Michigan
23223,7.666666999999999,9.6,2020-01-16,Bay,Bay City,Michigan
23224,4.579167,7.8,2020-01-17,Bay,Bay City,Michigan
23225,8.508333,10.4,2020-01-18,Bay,Bay City,Michigan
23226,6.075,9.6,2020-01-19,Bay,Bay City,Michigan
23227,3.1166669999999996,4.3,2020-01-20,Bay,Bay City,Michigan
23228,3.7833330000000003,5.2,2020-01-21,Bay,Bay City,Michigan
23229,5.891667,6.9,2020-01-22,Bay,Bay City,Michigan
23230,3.4375,5.2,2020-01-23,Bay,Bay City,Michigan
23231,4.7,6.9,2020-01-24,Bay,Bay City,Michigan
23232,2.379167,3.5,2020-01-25,Bay,Bay City,Michigan
23233,4.7,6.9,2020-01-26,Bay,Bay City,Michigan
23234,2.8208330000000004,4.3,2020-01-27,Bay,Bay City,Michigan
23235,3.2833330000000003,5.2,2020-01-28,Bay,Bay City,Michigan
23236,2.7125,4.3,2020-01-29,Bay,Bay City,Michigan
23237,3.1791669999999996,4.3,2020-01-30,Bay,Bay City,Michigan
23238,2.6,3.5,2020-01-31,Bay,Bay City,Michigan
23239,4.620833,7.8,2020-02-01,Bay,Bay City,Michigan
23240,5.016667,7.8,2020-02-02,Bay,Bay City,Michigan
23241,3.15,6.1000000000000005,2020-02-03,Bay,Bay City,Michigan
23242,5.525,6.9,2020-02-04,Bay,Bay City,Michigan
23243,3.575,6.1000000000000005,2020-02-05,Bay,Bay City,Michigan
23244,5.216667,6.9,2020-02-06,Bay,Bay City,Michigan
23245,5.379167,6.9,2020-02-07,Bay,Bay City,Michigan
23246,3.6375,5.2,2020-02-08,Bay,Bay City,Michigan
23247,5.575,8.700000000000001,2020-02-09,Bay,Bay City,Michigan
23248,2.708333,4.3,2020-02-10,Bay,Bay City,Michigan
23249,4.55,8.700000000000001,2020-02-11,Bay,Bay City,Michigan
23250,4.666667,6.1000000000000005,2020-02-12,Bay,Bay City,Michigan
23251,4.575,8.700000000000001,2020-02-13,Bay,Bay City,Michigan
23252,3.466667,5.2,2020-02-14,Bay,Bay City,Michigan
23253,7.195833,10.4,2020-02-15,Bay,Bay City,Michigan
23254,4.120833,6.1000000000000005,2020-02-16,Bay,Bay City,Michigan
23255,5.308333,7.8,2020-02-17,Bay,Bay City,Michigan
23256,8.391667,12.2,2020-02-18,Bay,Bay City,Michigan
23257,5.675000000000002,7.8,2020-02-19,Bay,Bay City,Michigan
23258,3.9708330000000003,6.1000000000000005,2020-02-20,Bay,Bay City,Michigan
23259,5.1375,6.9,2020-02-21,Bay,Bay City,Michigan
23260,4.908333,6.1000000000000005,2020-02-22,Bay,Bay City,Michigan
23261,5.008333,6.9,2020-02-23,Bay,Bay City,Michigan
23262,3.495833,5.2,2020-02-24,Bay,Bay City,Michigan
23263,7.491667,11.3,2020-02-25,Bay,Bay City,Michigan
23264,7.5208330000000005,10.4,2020-02-26,Bay,Bay City,Michigan
23265,9.416667,12.2,2020-02-27,Bay,Bay City,Michigan
23266,9.708333,11.3,2020-02-28,Bay,Bay City,Michigan
23267,5.7083330000000005,7.8,2020-02-29,Bay,Bay City,Michigan
23268,6.9125000000000005,12.2,2020-03-01,Bay,Bay City,Michigan
23269,3.5250000000000004,5.2,2020-03-02,Bay,Bay City,Michigan
23270,3.579167,8.700000000000001,2020-03-03,Bay,Bay City,Michigan
23271,4.3,7.8,2020-03-04,Bay,Bay City,Michigan
23272,4.733333,8.700000000000001,2020-03-05,Bay,Bay City,Michigan
23273,6.175000000000002,10.4,2020-03-06,Bay,Bay City,Michigan
23274,4.1458330000000005,6.9,2020-03-07,Bay,Bay City,Michigan
23275,5.595833,8.700000000000001,2020-03-08,Bay,Bay City,Michigan
23276,6.466666999999998,10.4,2020-03-09,Bay,Bay City,Michigan
23277,5.233333,8.700000000000001,2020-03-10,Bay,Bay City,Michigan
23278,2.666667,5.2,2020-03-11,Bay,Bay City,Michigan
23279,5.7875000000000005,9.6,2020-03-12,Bay,Bay City,Michigan
23280,10.241667,13.0,2020-03-13,Bay,Bay City,Michigan
23281,3.333333,5.2,2020-03-14,Bay,Bay City,Michigan
23282,6.741667,9.6,2020-03-15,Bay,Bay City,Michigan
23283,3.6,5.2,2020-03-16,Bay,Bay City,Michigan
23284,4.9875,8.700000000000001,2020-03-17,Bay,Bay City,Michigan
23285,4.733333,6.9,2020-03-18,Bay,Bay City,Michigan
23286,4.658333,8.700000000000001,2020-03-19,Bay,Bay City,Michigan
23287,7.854166999999999,11.3,2020-03-20,Bay,Bay City,Michigan
23288,5.566667,7.8,2020-03-21,Bay,Bay City,Michigan
23289,4.704167,6.9,2020-03-22,Bay,Bay City,Michigan
23290,3.0083330000000004,4.3,2020-03-23,Bay,Bay City,Michigan
23291,2.8875,5.2,2020-03-24,Bay,Bay City,Michigan
23292,3.4708330000000003,6.1000000000000005,2020-03-25,Bay,Bay City,Michigan
23293,5.0833330000000005,6.9,2020-03-26,Bay,Bay City,Michigan
23294,5.4875,6.9,2020-03-27,Bay,Bay City,Michigan
23295,6.066667,7.8,2020-03-28,Bay,Bay City,Michigan
23296,7.041667,8.700000000000001,2020-03-29,Bay,Bay City,Michigan
23297,5.945833,7.8,2020-03-30,Bay,Bay City,Michigan
23298,6.541667,9.6,2020-03-31,Bay,Bay City,Michigan
23390,3.675,6.9,2020-01-01,Berrien,Coloma,Michigan
23391,4.375,8.700000000000001,2020-01-02,Berrien,Coloma,Michigan
23392,2.208333,4.3,2020-01-03,Berrien,Coloma,Michigan
23393,4.341667,9.6,2020-01-04,Berrien,Coloma,Michigan
23394,5.4875,10.4,2020-01-05,Berrien,Coloma,Michigan
23395,6.654166999999998,9.6,2020-01-06,Berrien,Coloma,Michigan
23396,5.5208330000000005,11.3,2020-01-07,Berrien,Coloma,Michigan
23397,5.870832999999998,12.2,2020-01-08,Berrien,Coloma,Michigan
23398,3.466667,6.1000000000000005,2020-01-09,Berrien,Coloma,Michigan
23399,2.0625,6.1000000000000005,2020-01-10,Berrien,Coloma,Michigan
23400,6.808332999999998,13.9,2020-01-11,Berrien,Coloma,Michigan
23401,2.1,6.9,2020-01-12,Berrien,Coloma,Michigan
23402,2.6125000000000003,7.8,2020-01-13,Berrien,Coloma,Michigan
23403,3.7125,8.700000000000001,2020-01-14,Berrien,Coloma,Michigan
23404,2.208333,8.700000000000001,2020-01-15,Berrien,Coloma,Michigan
23405,7.416666999999999,9.6,2020-01-16,Berrien,Coloma,Michigan
23406,2.1625,3.5,2020-01-17,Berrien,Coloma,Michigan
23407,7.483333,14.8,2020-01-18,Berrien,Coloma,Michigan
23408,7.016667,11.3,2020-01-19,Berrien,Coloma,Michigan
23409,1.204167,3.5,2020-01-20,Berrien,Coloma,Michigan
23410,2.1375,6.1000000000000005,2020-01-21,Berrien,Coloma,Michigan
23411,1.775,3.5,2020-01-22,Berrien,Coloma,Michigan
23412,0.9875,2.6,2020-01-23,Berrien,Coloma,Michigan
23413,1.8,3.5,2020-01-24,Berrien,Coloma,Michigan
23414,3.579167,6.1000000000000005,2020-01-25,Berrien,Coloma,Michigan
23415,5.170833,6.9,2020-01-26,Berrien,Coloma,Michigan
23416,3.7208330000000003,6.9,2020-01-27,Berrien,Coloma,Michigan
23417,2.8208330000000004,4.3,2020-01-28,Berrien,Coloma,Michigan
23418,0.666667,2.6,2020-01-29,Berrien,Coloma,Michigan
23419,0.6958329999999999,3.5,2020-01-30,Berrien,Coloma,Michigan
23420,0.2625,0.9,2020-01-31,Berrien,Coloma,Michigan
23421,4.2375,8.700000000000001,2020-02-01,Berrien,Coloma,Michigan
23422,7.6375,12.2,2020-02-02,Berrien,Coloma,Michigan
23423,2.708333,5.2,2020-02-03,Berrien,Coloma,Michigan
23424,6.745832999999998,9.6,2020-02-04,Berrien,Coloma,Michigan
23425,5.058333,6.1000000000000005,2020-02-05,Berrien,Coloma,Michigan
23426,5.0875,6.9,2020-02-06,Berrien,Coloma,Michigan
23427,3.3625000000000003,6.9,2020-02-07,Berrien,Coloma,Michigan
23428,3.2125000000000004,6.1000000000000005,2020-02-08,Berrien,Coloma,Michigan
23429,2.529167,6.1000000000000005,2020-02-09,Berrien,Coloma,Michigan
23430,3.5375,6.9,2020-02-10,Berrien,Coloma,Michigan
23431,5.3500000000000005,9.6,2020-02-11,Berrien,Coloma,Michigan
23432,1.845833,6.1000000000000005,2020-02-12,Berrien,Coloma,Michigan
23433,5.9,10.4,2020-02-13,Berrien,Coloma,Michigan
23434,3.2125000000000004,6.1000000000000005,2020-02-14,Berrien,Coloma,Michigan
23435,4.3,8.700000000000001,2020-02-15,Berrien,Coloma,Michigan
23436,2.779167,5.2,2020-02-16,Berrien,Coloma,Michigan
23437,2.375,3.5,2020-02-17,Berrien,Coloma,Michigan
23438,6.25,9.6,2020-02-18,Berrien,Coloma,Michigan
23439,5.716667,9.6,2020-02-19,Berrien,Coloma,Michigan
23440,4.308333,6.9,2020-02-20,Berrien,Coloma,Michigan
23441,6.1375,8.700000000000001,2020-02-21,Berrien,Coloma,Michigan
23442,5.845833,8.700000000000001,2020-02-22,Berrien,Coloma,Michigan
23443,4.1125,7.8,2020-02-23,Berrien,Coloma,Michigan
23444,3.075,5.2,2020-02-24,Berrien,Coloma,Michigan
23445,6.641667,8.700000000000001,2020-02-25,Berrien,Coloma,Michigan
23446,2.9375,12.2,2020-02-26,Berrien,Coloma,Michigan
23447,7.841666999999998,9.6,2020-02-27,Berrien,Coloma,Michigan
23448,7.1375,8.700000000000001,2020-02-28,Berrien,Coloma,Michigan
23449,5.266667,7.8,2020-02-29,Berrien,Coloma,Michigan
23450,1.8416669999999997,4.3,2020-03-01,Berrien,Coloma,Michigan
23451,3.625,6.9,2020-03-02,Berrien,Coloma,Michigan
23452,5.129167,11.3,2020-03-03,Berrien,Coloma,Michigan
23453,4.229167,9.6,2020-03-04,Berrien,Coloma,Michigan
23454,3.716667,7.8,2020-03-05,Berrien,Coloma,Michigan
23455,10.266667,16.5,2020-03-06,Berrien,Coloma,Michigan
23456,1.558333,3.5,2020-03-07,Berrien,Coloma,Michigan
23457,3.241667,6.1000000000000005,2020-03-08,Berrien,Coloma,Michigan
23458,4.045833,8.700000000000001,2020-03-09,Berrien,Coloma,Michigan
23459,6.258333,10.4,2020-03-10,Berrien,Coloma,Michigan
23460,1.5875,4.3,2020-03-11,Berrien,Coloma,Michigan
23461,1.7333330000000002,9.6,2020-03-12,Berrien,Coloma,Michigan
23462,8.2375,13.0,2020-03-13,Berrien,Coloma,Michigan
23463,3.504167,7.8,2020-03-14,Berrien,Coloma,Michigan
23464,4.2250000000000005,6.9,2020-03-15,Berrien,Coloma,Michigan
23465,1.6375000000000002,3.5,2020-03-16,Berrien,Coloma,Michigan
23466,4.816667,9.6,2020-03-17,Berrien,Coloma,Michigan
23467,2.1166669999999996,4.3,2020-03-18,Berrien,Coloma,Michigan
23468,2.0958330000000003,6.1000000000000005,2020-03-19,Berrien,Coloma,Michigan
23469,8.695833,13.0,2020-03-20,Berrien,Coloma,Michigan
